age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,y_no,y_yes
44, 1, 157614, 4, 9, 2, 4, 2, 1, 2, 0, 0, 38, 1, 0,1
45, 1, 160647, 1, 13, 2, 9, 6, 1, 1, 4687, 0, 35, 1, 1,0
38, 1, 363395, 2, 10, 3, 4, 6, 5, 1, 0, 0, 40, 1, 0,1
28, 1, 338376, 2, 10, 1, 9, 3, 1, 2, 0, 0, 50, 1, 1,0
29, 1, 87523, 4, 9, 3, 4, 2, 1, 1, 0, 0, 40, 1, 0,1
20, 1, 280714, 2, 10, 3, 3, 2, 1, 2, 0, 0, 40, 1, 0,1
49, 3, 119565, 11, 14, 1, 4, 3, 1, 2, 0, 0, 40, 1, 1,0
36, 5, 171482, 2, 10, 1, 13, 3, 1, 2, 0, 0, 56, 1, 1,0
40, 3, 49249, 1, 13, 1, 5, 3, 1, 2, 0, 0, 50, 1, 1,0
17, 1, 331552, 10, 8, 3, 9, 2, 1, 1, 0, 0, 30, 1, 0,1
45, 1, 174426, 4, 9, 1, 2, 3, 1, 2, 0, 0, 40, 1, 0,1
42, 1, 184105, 2, 10, 3, 10, 4, 1, 2, 0, 0, 28, 1, 0,1
29, 1, 37933, 1, 13, 3, 5, 6, 5, 1, 0, 0, 40, 1, 0,1
57, 2, 291529, 1, 13, 1, 5, 3, 1, 2, 4386, 0, 13, 1, 1,0
23, 1, 376416, 1, 13, 3, 9, 4, 1, 2, 0, 0, 40, 1, 0,1
20, 1, 263612, 2, 10, 3, 9, 2, 5, 1, 0, 0, 40, 29, 0,1
23, 1, 227471, 4, 9, 3, 7, 2, 1, 2, 0, 0, 24, 1, 0,1
39, 1, 191103, 4, 9, 3, 3, 4, 1, 2, 0, 0, 40, 1, 0,1
34, 1, 35644, 2, 10, 1, 2, 3, 1, 2, 0, 0, 40, 1, 1,0
43, 2, 227298, 1, 13, 3, 4, 4, 1, 2, 0, 0, 45, 1, 0,1
25, 6, 187508, 2, 10, 3, 7, 2, 1, 2, 0, 0, 40, 1, 0,1
40, 1, 184378, 2, 10, 1, 4, 3, 1, 2, 0, 0, 60, 4, 0,1
52, 2, 190333, 4, 9, 2, 10, 4, 1, 2, 0, 0, 25, 1, 0,1
48, 1, 155372, 4, 9, 5, 8, 6, 1, 1, 0, 0, 36, 1, 0,1
37, 1, 259882, 7, 11, 3, 4, 6, 5, 1, 0, 0, 6, 1, 0,1
36, 1, 217077, 4, 9, 1, 4, 3, 1, 2, 0, 0, 50, 1, 0,1
33, 1, 103596, 7, 11, 1, 11, 3, 1, 2, 0, 0, 40, 1, 0,1
36, 5, 188236, 4, 9, 1, 9, 1, 1, 1, 0, 0, 40, 1, 1,0
24, 1, 353010, 1, 13, 3, 9, 4, 1, 2, 0, 0, 10, 1, 0,1
42, 5, 70655, 4, 9, 2, 10, 4, 1, 2, 0, 0, 40, 1, 0,1
35, 3, 64874, 6, 12, 3, 4, 2, 1, 2, 0, 0, 40, 1, 0,1
40, 4, 219240, 4, 9, 2, 9, 6, 1, 1, 0, 0, 22, 1, 0,1
50, 3, 104849, 5, 15, 1, 6, 3, 2, 2, 0, 0, 40, 8, 0,1
40, 1, 173590, 11, 14, 1, 5, 3, 1, 2, 0, 0, 50, 1, 1,0
22, 1, 412316, 4, 9, 3, 4, 5, 5, 2, 0, 0, 40, 0, 0,1
57, 3, 195835, 4, 9, 1, 5, 3, 1, 2, 0, 0, 40, 1, 0,1
51, 5, 170579, 4, 9, 1, 11, 3, 1, 2, 0, 0, 40, 1, 1,0
61, 4, 230545, 4, 9, 3, 9, 6, 1, 1, 0, 0, 35, 4, 0,1
71, 1, 162297, 4, 9, 5, 4, 6, 1, 1, 0, 0, 20, 1, 0,1
47, 1, 169549, 4, 9, 1, 2, 3, 1, 2, 0, 0, 40, 1, 1,0
38, 1, 117528, 1, 13, 3, 3, 5, 1, 1, 0, 0, 45, 1, 0,1
25, 1, 273876, 1, 13, 3, 4, 4, 1, 2, 0, 0, 65, 1, 0,1
33, 1, 529104, 3, 7, 1, 7, 3, 1, 2, 0, 0, 50, 1, 0,1
40, 6, 456110, 3, 7, 2, 11, 6, 1, 1, 0, 0, 52, 1, 0,1
39, 0, 180868, 3, 7, 3, 0, 4, 5, 1, 0, 0, 40, 1, 0,1
29, 1, 170301, 4, 9, 1, 9, 1, 1, 1, 2829, 0, 40, 1, 0,1
33, 1, 55717, 4, 9, 3, 2, 4, 1, 2, 0, 0, 40, 1, 0,1
46, 1, 166181, 2, 10, 3, 9, 2, 5, 1, 0, 0, 36, 1, 0,1
24, 1, 52242, 4, 9, 1, 4, 1, 1, 1, 0, 0, 40, 1, 1,0
28, 1, 224629, 11, 14, 3, 5, 4, 4, 2, 0, 0, 30, 13, 0,1
20, 1, 197997, 4, 9, 3, 2, 4, 1, 2, 0, 0, 40, 1, 0,1
34, 1, 46144, 2, 10, 2, 7, 6, 1, 1, 0, 0, 40, 1, 0,1
34, 6, 180871, 1, 13, 1, 9, 3, 1, 2, 0, 0, 55, 1, 0,1
25, 1, 212311, 2, 10, 3, 9, 6, 5, 1, 0, 0, 40, 1, 0,1
36, 1, 232874, 1, 13, 1, 1, 3, 1, 2, 0, 0, 40, 1, 0,1
61, 1, 175999, 4, 9, 1, 8, 3, 1, 2, 0, 0, 40, 1, 0,1
38, 1, 177121, 2, 10, 4, 3, 4, 1, 1, 0, 0, 58, 1, 0,1
57, 1, 299358, 4, 9, 5, 3, 5, 1, 1, 0, 1719, 25, 1, 0,1
20, 0, 326624, 4, 9, 3, 0, 2, 1, 1, 0, 0, 40, 1, 0,1
56, 1, 129836, 4, 9, 1, 3, 1, 1, 1, 0, 0, 10, 1, 0,1
24, 1, 225515, 1, 13, 3, 5, 4, 1, 1, 0, 0, 40, 1, 0,1
60, 1, 145664, 2, 10, 2, 4, 4, 1, 1, 0, 0, 48, 1, 0,1
37, 1, 151764, 2, 10, 1, 5, 3, 1, 2, 0, 0, 50, 1, 0,1
27, 1, 183523, 2, 10, 1, 11, 3, 1, 2, 0, 0, 40, 1, 1,0
54, 1, 257869, 2, 10, 4, 3, 4, 1, 2, 0, 0, 28, 30, 0,1
40, 1, 73025, 4, 9, 1, 3, 3, 2, 2, 0, 0, 30, 12, 0,1
18, 1, 165532, 10, 8, 3, 3, 2, 1, 2, 0, 0, 15, 1, 0,1
51, 4, 140035, 4, 9, 1, 9, 3, 1, 2, 0, 0, 40, 1, 1,0
40, 2, 325159, 2, 10, 1, 1, 3, 1, 2, 0, 0, 50, 1, 1,0
64, 4, 161926, 4, 9, 1, 6, 3, 1, 2, 0, 0, 8, 1, 0,1
24, 1, 163665, 4, 9, 3, 3, 4, 1, 1, 2174, 0, 40, 1, 0,1
33, 1, 106938, 4, 9, 1, 1, 1, 5, 1, 0, 0, 38, 1, 0,1
31, 1, 97453, 4, 9, 2, 5, 6, 1, 1, 0, 0, 40, 1, 0,1
26, 5, 242464, 4, 9, 1, 13, 3, 1, 2, 3103, 0, 40, 1, 1,0
54, 1, 155233, 1, 13, 3, 9, 4, 1, 1, 14084, 0, 40, 1, 1,0
31, 1, 248653, 12, 2, 3, 7, 4, 1, 2, 0, 0, 37, 21, 0,1
39, 1, 59313, 10, 8, 6, 11, 4, 5, 2, 0, 0, 45, 0, 0,1
22, 1, 141297, 2, 10, 3, 1, 2, 1, 2, 0, 0, 40, 1, 0,1
31, 1, 227325, 2, 10, 3, 2, 4, 1, 2, 0, 0, 40, 1, 0,1
68, 1, 123653, 15, 3, 4, 3, 4, 1, 2, 0, 0, 12, 17, 0,1
59, 4, 176317, 13, 6, 2, 3, 4, 1, 1, 0, 0, 37, 1, 0,1
35, 2, 77146, 4, 9, 1, 2, 3, 1, 2, 2829, 0, 45, 1, 0,1
25, 1, 169124, 1, 13, 3, 9, 2, 1, 2, 0, 0, 40, 1, 0,1
23, 1, 179413, 4, 9, 3, 2, 6, 1, 2, 0, 0, 40, 1, 0,1
35, 1, 180137, 2, 10, 2, 5, 6, 1, 2, 0, 0, 60, 1, 0,1
17, 6, 179319, 13, 6, 3, 3, 2, 1, 2, 0, 0, 30, 1, 0,1
19, 1, 45766, 2, 10, 3, 7, 4, 1, 2, 0, 0, 45, 1, 0,1
53, 1, 152810, 11, 14, 1, 5, 3, 1, 2, 0, 1977, 55, 1, 1,0
59, 1, 214052, 15, 3, 2, 8, 6, 1, 1, 0, 0, 40, 1, 0,1
37, 1, 201141, 4, 9, 3, 9, 2, 1, 1, 0, 0, 37, 1, 0,1
74, 2, 43599, 4, 9, 5, 3, 4, 1, 2, 0, 0, 20, 1, 0,1
28, 1, 292536, 2, 10, 3, 11, 4, 1, 2, 0, 0, 50, 1, 0,1
40, 1, 82161, 1, 13, 3, 9, 4, 1, 2, 0, 0, 40, 1, 0,1
30, 1, 180656, 2, 10, 6, 2, 4, 1, 2, 0, 0, 40, 0, 0,1
20, 1, 181370, 2, 10, 3, 3, 2, 5, 2, 0, 0, 40, 1, 0,1
80, 1, 148623, 5, 15, 1, 6, 3, 1, 2, 0, 0, 35, 1, 1,0
51, 1, 84399, 4, 9, 1, 8, 3, 5, 2, 0, 0, 40, 1, 0,1
17, 1, 143331, 13, 6, 3, 4, 2, 1, 2, 0, 0, 15, 1, 0,1
37, 4, 48779, 1, 13, 1, 6, 3, 1, 2, 0, 0, 40, 1, 0,1
19, 0, 175495, 4, 9, 3, 0, 2, 5, 1, 0, 0, 24, 1, 0,1
58, 1, 83542, 4, 9, 3, 3, 4, 1, 2, 0, 0, 40, 1, 0,1
57, 1, 214619, 2, 10, 1, 2, 3, 1, 2, 0, 0, 40, 1, 0,1
37, 1, 160035, 2, 10, 2, 8, 4, 1, 2, 0, 0, 40, 1, 0,1
23, 4, 39603, 2, 10, 3, 2, 6, 3, 2, 0, 0, 40, 1, 0,1
36, 1, 181589, 1, 13, 3, 9, 4, 1, 1, 0, 0, 32, 30, 0,1
33, 1, 261511, 4, 9, 1, 2, 3, 1, 2, 0, 0, 40, 1, 0,1
30, 1, 29522, 2, 10, 1, 4, 1, 1, 1, 0, 0, 40, 1, 0,1
30, 1, 36340, 4, 9, 3, 9, 6, 1, 1, 0, 0, 24, 1, 0,1
41, 1, 320984, 5, 15, 1, 6, 3, 1, 2, 99999, 0, 65, 1, 1,0
57, 0, 403625, 2, 10, 1, 0, 3, 2, 2, 0, 0, 60, 1, 1,0
23, 1, 122346, 4, 9, 3, 4, 2, 1, 2, 0, 0, 40, 1, 0,1
40, 1, 105794, 5, 15, 3, 6, 4, 1, 1, 14084, 0, 50, 1, 1,0
53, 1, 152883, 4, 9, 5, 9, 4, 5, 1, 0, 0, 40, 1, 0,1
31, 6, 123037, 2, 10, 3, 1, 4, 1, 2, 0, 0, 13, 1, 0,1
41, 0, 339682, 15, 3, 1, 0, 3, 1, 2, 0, 0, 40, 21, 0,1
36, 1, 182074, 4, 9, 3, 9, 5, 1, 2, 0, 0, 40, 1, 0,1
30, 1, 248588, 10, 8, 2, 3, 4, 1, 1, 0, 0, 40, 1, 0,1
44, 1, 187584, 4, 9, 1, 13, 3, 1, 2, 0, 0, 40, 5, 0,1
36, 1, 46706, 4, 9, 3, 3, 2, 1, 2, 0, 0, 40, 1, 0,1
42, 1, 190290, 6, 12, 1, 6, 3, 1, 2, 0, 0, 40, 1, 1,0
48, 2, 247294, 4, 9, 1, 2, 3, 1, 2, 0, 0, 30, 39, 0,1
22, 1, 117779, 1, 13, 3, 6, 2, 1, 2, 0, 0, 40, 1, 0,1
38, 1, 121602, 4, 9, 1, 8, 3, 1, 2, 0, 0, 40, 1, 0,1
31, 1, 451744, 4, 9, 3, 2, 4, 1, 2, 0, 0, 50, 1, 0,1
32, 1, 107793, 4, 9, 2, 3, 2, 1, 2, 2174, 0, 40, 1, 0,1
35, 1, 339772, 4, 9, 1, 7, 3, 5, 2, 0, 0, 40, 1, 0,1
21, 1, 185582, 2, 10, 3, 4, 2, 1, 2, 0, 0, 43, 1, 0,1
26, 1, 260614, 4, 9, 1, 8, 3, 1, 2, 0, 0, 40, 1, 0,1
19, 5, 53220, 4, 9, 3, 9, 2, 5, 1, 0, 0, 40, 1, 0,1
43, 1, 213844, 4, 9, 7, 2, 1, 5, 1, 0, 0, 42, 1, 1,0
33, 1, 213226, 4, 9, 1, 2, 3, 1, 2, 0, 0, 60, 1, 0,1
30, 1, 58582, 1, 13, 3, 2, 2, 1, 2, 0, 0, 10, 1, 0,1
52, 1, 193116, 13, 6, 1, 11, 3, 1, 2, 0, 0, 45, 1, 0,1
38, 5, 201410, 1, 13, 1, 5, 3, 1, 2, 0, 0, 40, 1, 1,0
28, 1, 190525, 1, 13, 1, 5, 3, 1, 2, 0, 0, 46, 1, 1,0
57, 2, 138285, 6, 12, 1, 3, 3, 1, 2, 0, 0, 40, 14, 0,1
51, 1, 111939, 1, 13, 1, 6, 3, 1, 2, 0, 0, 50, 1, 1,0
50, 1, 109277, 8, 5, 1, 8, 3, 1, 2, 0, 0, 48, 1, 0,1
32, 1, 331539, 1, 13, 1, 5, 3, 2, 2, 0, 0, 50, 12, 1,0
32, 1, 396745, 1, 13, 1, 6, 3, 1, 2, 0, 2415, 48, 1, 1,0
37, 1, 126675, 4, 9, 1, 2, 3, 1, 2, 0, 0, 40, 1, 0,1
69, 2, 349022, 4, 9, 1, 4, 3, 1, 2, 0, 0, 33, 1, 0,1
33, 0, 98145, 2, 10, 2, 0, 6, 3, 2, 0, 0, 30, 1, 0,1
37, 1, 234901, 2, 10, 1, 4, 3, 1, 2, 0, 0, 50, 6, 1,0
36, 1, 100681, 2, 10, 3, 9, 4, 1, 2, 2463, 0, 40, 1, 0,1
47, 2, 265097, 4, 9, 1, 11, 3, 1, 2, 0, 0, 45, 1, 1,0
63, 1, 237379, 13, 6, 1, 11, 3, 1, 2, 0, 0, 40, 1, 0,1
21, 1, 44793, 2, 10, 3, 9, 4, 1, 2, 0, 0, 65, 1, 0,1
17, 1, 270942, 4, 9, 3, 3, 5, 1, 2, 0, 0, 35, 21, 0,1
56, 1, 193622, 4, 9, 4, 2, 6, 1, 2, 0, 0, 40, 1, 0,1
90, 5, 187749, 6, 12, 1, 9, 3, 2, 2, 0, 0, 20, 16, 0,1
27, 1, 160178, 2, 10, 2, 9, 4, 1, 1, 0, 0, 38, 1, 0,1
38, 1, 680390, 4, 9, 2, 9, 6, 1, 1, 0, 0, 20, 1, 0,1
33, 1, 96245, 6, 12, 1, 6, 3, 1, 2, 0, 0, 50, 1, 0,1
26, 1, 34803, 4, 9, 3, 5, 4, 1, 1, 0, 0, 40, 1, 0,1
20, 1, 170091, 2, 10, 3, 3, 2, 1, 1, 0, 0, 35, 1, 0,1
42, 1, 231813, 3, 7, 1, 11, 3, 1, 2, 0, 0, 40, 1, 0,1
55, 1, 23789, 4, 9, 2, 5, 4, 1, 1, 0, 0, 40, 1, 0,1
32, 6, 438711, 2, 10, 1, 6, 1, 5, 1, 0, 0, 40, 1, 0,1
66, 1, 169804, 1, 13, 1, 4, 3, 1, 2, 20051, 0, 40, 1, 1,0
66, 5, 376506, 14, 16, 2, 6, 4, 1, 1, 3273, 0, 40, 1, 0,1
49, 1, 28791, 2, 10, 2, 3, 4, 1, 1, 0, 0, 40, 1, 0,1
34, 1, 162814, 4, 9, 2, 13, 4, 5, 2, 0, 0, 45, 1, 0,1
38, 1, 58108, 1, 13, 1, 5, 3, 1, 2, 0, 0, 50, 1, 1,0
40, 3, 102226, 4, 9, 1, 5, 3, 1, 2, 0, 0, 40, 1, 0,1
22, 4, 209131, 6, 12, 3, 3, 2, 1, 2, 0, 0, 20, 1, 0,1
46, 2, 157117, 4, 9, 1, 11, 3, 1, 2, 0, 0, 40, 1, 0,1
29, 1, 172865, 4, 9, 1, 8, 3, 1, 2, 0, 0, 50, 1, 0,1
19, 1, 29798, 10, 8, 3, 7, 2, 3, 2, 0, 0, 20, 1, 0,1
71, 0, 229424, 4, 9, 5, 0, 4, 1, 1, 0, 0, 40, 1, 0,1
37, 5, 80680, 1, 13, 2, 6, 6, 1, 1, 1151, 0, 35, 1, 0,1
52, 5, 238959, 11, 14, 3, 6, 4, 1, 2, 0, 0, 32, 1, 1,0
27, 1, 189462, 11, 14, 3, 9, 4, 1, 1, 0, 0, 46, 1, 0,1
52, 1, 139347, 4, 9, 1, 11, 1, 1, 1, 0, 0, 40, 1, 0,1
31, 1, 188108, 4, 9, 3, 2, 2, 1, 2, 4101, 0, 40, 1, 0,1
37, 3, 111128, 2, 10, 1, 2, 3, 1, 2, 0, 0, 50, 1, 1,0
28, 1, 81540, 4, 9, 3, 7, 4, 1, 2, 0, 0, 40, 1, 0,1
25, 1, 257562, 9, 4, 1, 2, 3, 1, 2, 0, 0, 40, 21, 0,1
31, 1, 59496, 2, 10, 1, 9, 3, 1, 2, 0, 0, 50, 1, 0,1
29, 1, 29974, 4, 9, 1, 2, 3, 1, 2, 0, 0, 40, 1, 0,1
45, 1, 102597, 4, 9, 5, 9, 6, 1, 1, 0, 0, 35, 1, 0,1
69, 1, 41419, 9, 4, 1, 3, 3, 1, 2, 0, 0, 20, 1, 0,1
50, 1, 118565, 3, 7, 1, 8, 3, 5, 2, 0, 0, 40, 1, 0,1
54, 6, 312897, 14, 16, 1, 6, 3, 1, 2, 0, 0, 46, 3, 1,0
17, 1, 166290, 8, 5, 3, 3, 2, 1, 1, 0, 0, 20, 1, 0,1
34, 1, 160261, 4, 9, 3, 1, 2, 2, 2, 14084, 0, 35, 12, 1,0
32, 2, 116834, 4, 9, 1, 3, 1, 1, 1, 0, 0, 5, 0, 0,1
23, 1, 203076, 2, 10, 3, 8, 2, 1, 2, 0, 0, 40, 1, 0,1
66, 1, 201197, 1, 13, 1, 6, 3, 1, 2, 0, 0, 45, 1, 1,0
61, 1, 273803, 4, 9, 1, 2, 3, 1, 2, 0, 0, 40, 1, 0,1
55, 1, 156797, 2, 10, 2, 8, 4, 1, 1, 0, 0, 40, 1, 0,1
24, 1, 283896, 4, 9, 3, 7, 4, 1, 2, 0, 0, 40, 1, 0,1
30, 1, 149368, 4, 9, 2, 4, 6, 1, 2, 1151, 0, 30, 1, 0,1
49, 1, 156926, 7, 11, 2, 5, 4, 1, 2, 0, 0, 45, 1, 1,0
21, 0, 163911, 2, 10, 3, 0, 2, 1, 1, 0, 0, 3, 1, 0,1
56, 3, 165881, 4, 9, 1, 4, 3, 1, 2, 0, 0, 50, 1, 1,0
25, 1, 86872, 4, 9, 1, 4, 3, 1, 2, 0, 0, 40, 1, 0,1
49, 1, 167523, 1, 13, 2, 13, 4, 1, 2, 0, 0, 40, 1, 0,1
58, 1, 154950, 1, 13, 1, 1, 3, 1, 2, 0, 0, 40, 1, 1,0
40, 4, 171231, 1, 13, 3, 9, 4, 1, 2, 0, 0, 40, 4, 0,1
62, 1, 244933, 11, 14, 2, 6, 4, 1, 1, 0, 0, 45, 1, 0,1
54, 1, 256908, 1, 13, 1, 1, 3, 1, 2, 0, 0, 25, 1, 1,0
34, 2, 33442, 7, 11, 3, 3, 5, 1, 1, 0, 0, 40, 1, 0,1
18, 1, 126142, 13, 6, 3, 2, 2, 1, 2, 0, 0, 30, 1, 0,1
28, 0, 268222, 3, 7, 3, 0, 4, 5, 1, 0, 0, 40, 1, 0,1
32, 1, 167106, 4, 9, 1, 4, 3, 2, 2, 0, 0, 40, 40, 0,1
22, 5, 50065, 1, 13, 3, 6, 4, 1, 1, 0, 0, 35, 1, 0,1
34, 6, 252529, 1, 13, 3, 6, 4, 1, 2, 0, 0, 48, 1, 0,1
53, 0, 199665, 1, 13, 1, 0, 3, 1, 2, 0, 0, 30, 1, 1,0
47, 1, 343579, 4, 9, 1, 3, 3, 1, 2, 0, 0, 40, 21, 0,1
19, 1, 190817, 2, 10, 3, 4, 2, 1, 1, 0, 0, 40, 1, 0,1
41, 3, 151089, 2, 10, 1, 5, 3, 1, 2, 0, 2415, 55, 1, 1,0
46, 1, 186820, 2, 10, 1, 3, 1, 1, 1, 5013, 0, 40, 1, 0,1
56, 2, 210731, 9, 4, 2, 4, 5, 1, 2, 0, 0, 20, 21, 0,1
42, 1, 123816, 4, 9, 2, 8, 4, 5, 1, 0, 0, 40, 1, 0,1
25, 1, 77071, 1, 13, 3, 6, 2, 1, 1, 0, 2339, 35, 1, 0,1
42, 1, 115085, 4, 9, 1, 9, 3, 1, 2, 0, 0, 50, 1, 0,1
43, 1, 170525, 1, 13, 2, 6, 4, 1, 1, 14344, 0, 40, 1, 1,0
17, 1, 209949, 3, 7, 3, 4, 2, 1, 1, 0, 1602, 12, 1, 0,1
57, 2, 34297, 9, 4, 1, 2, 3, 1, 2, 0, 0, 40, 1, 1,0
40, 1, 180985, 11, 14, 1, 5, 3, 1, 2, 0, 0, 50, 1, 1,0
62, 5, 33365, 4, 9, 5, 3, 4, 1, 1, 0, 0, 40, 5, 0,1
20, 1, 197752, 2, 10, 3, 9, 2, 1, 2, 0, 0, 16, 1, 0,1
47, 1, 180551, 2, 10, 1, 11, 3, 1, 2, 0, 0, 50, 1, 0,1
40, 1, 77975, 2, 10, 1, 5, 3, 1, 2, 0, 0, 40, 1, 0,1
44, 1, 159297, 4, 9, 1, 5, 1, 2, 1, 0, 0, 40, 0, 1,0
48, 1, 94342, 1, 13, 1, 2, 3, 1, 2, 0, 0, 55, 1, 0,1
39, 3, 34180, 7, 11, 1, 10, 3, 1, 2, 0, 0, 60, 1, 1,0
46, 5, 367251, 2, 10, 1, 2, 3, 5, 2, 0, 0, 40, 1, 1,0
72, 3, 172407, 5, 15, 1, 6, 3, 1, 2, 99999, 0, 50, 1, 1,0
53, 1, 303462, 4, 9, 1, 8, 3, 1, 2, 0, 0, 30, 1, 0,1
47, 4, 220269, 2, 10, 1, 7, 3, 1, 2, 0, 0, 40, 1, 1,0
40, 2, 45093, 4, 9, 2, 2, 4, 1, 2, 0, 0, 45, 5, 0,1
34, 1, 101709, 4, 9, 4, 11, 4, 2, 2, 0, 0, 40, 1, 0,1
41, 1, 219591, 4, 9, 3, 9, 2, 1, 2, 0, 0, 40, 1, 0,1
41, 1, 76625, 4, 9, 1, 2, 3, 1, 2, 0, 0, 40, 1, 0,1
20, 1, 342599, 2, 10, 3, 7, 2, 1, 2, 0, 0, 35, 1, 0,1
42, 3, 125846, 12, 2, 1, 4, 3, 1, 2, 0, 0, 60, 0, 0,1
54, 5, 238257, 1, 13, 3, 6, 4, 1, 2, 0, 0, 50, 1, 0,1
39, 3, 206253, 1, 13, 1, 6, 1, 1, 1, 0, 0, 40, 1, 0,1
37, 1, 172571, 4, 9, 2, 8, 4, 1, 2, 0, 0, 40, 1, 0,1
59, 1, 95165, 14, 16, 1, 4, 3, 1, 2, 0, 0, 40, 1, 0,1
69, 1, 141181, 15, 3, 1, 9, 3, 1, 2, 1797, 0, 40, 1, 0,1
24, 1, 267843, 1, 13, 3, 6, 2, 5, 1, 0, 0, 35, 1, 0,1
36, 1, 181382, 7, 11, 1, 8, 3, 1, 2, 3103, 0, 40, 1, 1,0
21, 0, 207782, 2, 10, 3, 0, 2, 1, 2, 0, 0, 30, 1, 0,1
68, 0, 103161, 4, 9, 5, 0, 4, 1, 2, 0, 0, 32, 1, 0,1
20, 1, 132320, 2, 10, 4, 2, 4, 1, 2, 0, 0, 40, 1, 0,1
26, 2, 201138, 7, 11, 3, 3, 4, 1, 1, 0, 0, 35, 1, 0,1
48, 1, 239058, 10, 8, 5, 7, 6, 1, 1, 0, 0, 50, 1, 0,1
39, 3, 239755, 5, 15, 1, 6, 3, 1, 2, 0, 1902, 50, 1, 1,0
21, 1, 176262, 6, 12, 3, 3, 2, 1, 1, 0, 0, 18, 1, 0,1
22, 1, 264738, 4, 9, 3, 5, 5, 1, 1, 0, 0, 42, 6, 0,1
34, 1, 182218, 7, 11, 2, 6, 6, 1, 1, 0, 0, 40, 1, 0,1
33, 1, 318982, 2, 10, 1, 5, 3, 1, 2, 0, 0, 45, 1, 1,0
46, 1, 216666, 8, 5, 1, 8, 3, 1, 2, 0, 0, 40, 32, 0,1
47, 1, 274200, 3, 7, 1, 2, 3, 1, 2, 7298, 0, 40, 1, 1,0
65, 1, 150095, 1, 13, 1, 5, 3, 1, 2, 0, 0, 40, 1, 1,0
23, 1, 192978, 4, 9, 1, 7, 3, 1, 2, 0, 0, 40, 1, 0,1
28, 1, 68021, 2, 10, 3, 3, 4, 1, 1, 0, 0, 30, 1, 0,1
34, 2, 28568, 4, 9, 2, 5, 4, 1, 2, 0, 0, 60, 1, 1,0
20, 1, 115057, 2, 10, 3, 3, 4, 1, 2, 0, 0, 40, 1, 0,1
28, 1, 139568, 3, 7, 3, 9, 4, 1, 2, 0, 0, 40, 1, 0,1
52, 3, 138497, 1, 13, 1, 5, 3, 1, 2, 0, 0, 60, 1, 0,1
40, 6, 182460, 11, 14, 1, 6, 1, 2, 1, 0, 0, 38, 12, 1,0
22, 1, 253310, 1, 13, 3, 5, 2, 1, 1, 0, 0, 7, 1, 0,1
29, 3, 130856, 4, 9, 1, 5, 3, 1, 2, 0, 0, 45, 1, 0,1
31, 2, 389765, 9, 4, 1, 6, 3, 1, 2, 0, 0, 60, 1, 0,1
42, 4, 52781, 11, 14, 1, 6, 3, 1, 2, 0, 1902, 40, 1, 1,0
38, 1, 146178, 4, 9, 3, 2, 6, 5, 1, 0, 0, 40, 1, 0,1
22, 1, 231053, 3, 7, 1, 8, 3, 1, 2, 0, 0, 70, 1, 1,0
21, 0, 145964, 2, 10, 3, 0, 2, 1, 2, 0, 0, 40, 1, 0,1
43, 1, 483450, 8, 5, 1, 5, 3, 1, 2, 0, 0, 40, 21, 0,1
43, 3, 198316, 1, 13, 1, 5, 3, 1, 2, 0, 0, 50, 1, 1,0
33, 1, 160614, 2, 10, 1, 5, 3, 1, 2, 0, 0, 50, 1, 0,1
17, 3, 325171, 13, 6, 3, 3, 2, 5, 2, 0, 0, 35, 1, 0,1
54, 2, 172898, 5, 15, 1, 6, 3, 1, 2, 5178, 0, 50, 1, 1,0
45, 1, 186473, 4, 9, 2, 9, 6, 1, 1, 0, 0, 40, 1, 0,1
55, 5, 286967, 13, 6, 1, 2, 3, 1, 2, 0, 0, 45, 1, 0,1
51, 2, 111939, 4, 9, 1, 11, 3, 1, 2, 0, 0, 35, 1, 1,0
65, 4, 325089, 13, 6, 2, 2, 6, 1, 2, 0, 0, 40, 1, 0,1
21, 1, 143582, 1, 13, 3, 6, 2, 2, 1, 0, 0, 45, 1, 0,1
40, 1, 308027, 4, 9, 5, 3, 6, 5, 1, 0, 0, 40, 1, 0,1
58, 1, 105060, 2, 10, 3, 9, 4, 5, 1, 0, 0, 37, 1, 0,1
53, 4, 39643, 4, 9, 5, 5, 4, 1, 1, 0, 0, 58, 1, 0,1
39, 1, 186191, 11, 14, 1, 6, 3, 1, 2, 0, 1848, 50, 1, 1,0
56, 5, 267763, 4, 9, 1, 3, 3, 1, 2, 0, 0, 40, 1, 0,1
37, 1, 124293, 2, 10, 1, 9, 3, 1, 2, 0, 0, 50, 1, 0,1
44, 1, 36271, 1, 13, 1, 2, 3, 1, 2, 0, 0, 40, 1, 0,1
49, 1, 143459, 8, 5, 4, 7, 2, 1, 2, 0, 0, 38, 1, 0,1
36, 1, 186376, 2, 10, 1, 8, 3, 2, 2, 0, 0, 50, 1, 1,0
59, 3, 52822, 1, 13, 1, 2, 3, 1, 2, 0, 0, 60, 1, 0,1
33, 1, 104509, 4, 9, 2, 9, 2, 1, 1, 0, 0, 40, 1, 0,1
36, 1, 184456, 5, 15, 3, 5, 4, 1, 2, 27828, 0, 50, 1, 1,0
26, 1, 192302, 2, 10, 1, 5, 1, 1, 1, 0, 0, 25, 1, 0,1
